t,P_Pa,V_m3
0.0,30.35048384929655,6.35278067443862e-06
0.001,32.191090278280136,6.431173798591283e-06
0.002,34.026625803012145,6.5094896485311174e-06
0.003,35.85710036982818,6.587728121747606e-06
0.004,37.682524656223684,6.665889144339989e-06
0.005,39.50291001163322,6.743972668831091e-06
0.006,41.31826840229232,6.821978672130102e-06
0.007,43.128612359918165,6.899907153634835e-06
0.008,44.93395493396095,6.977758133464525e-06
0.009000000000000001,46.73430964719399,7.055531650814817e-06
0.010000000000000002,48.52969045442439,7.1332277624270675e-06
0.011000000000000003,50.32011170411976,7.210846541164571e-06
0.012000000000000004,52.10558810275906,7.288388074688786e-06
0.013000000000000005,53.88613468172815,7.36585246422905e-06
0.014000000000000005,55.66176676659102,7.443239823439676e-06
0.015000000000000006,57.43249994857901,7.520550277338701e-06
0.016000000000000007,59.19835005815001,7.597783961322915e-06
0.017000000000000008,60.959333140478776,7.674941020254127e-06
0.01800000000000001,62.715465432748594,7.752021607611938e-06
0.01900000000000001,64.46676334312271,7.829025884708604e-06
0.02000000000000001,66.21324343128155,7.905954019961822e-06
0.02100000000000001,67.95492239041916,7.982806188221545e-06
0.022000000000000013,69.69181703059901,8.059582570147202e-06
0.023000000000000013,71.42394426337607,8.136283351631878e-06
0.024000000000000014,73.15132108759761,8.212908723270277e-06
0.025000000000000015,74.87396457630093,8.28945887986747e-06
0.026000000000000016,76.5918918646322,8.36593401998561e-06
0.027000000000000017,78.30512013871444,8.442334345526008e-06
0.028000000000000018,80.01366662539793,8.518660061344109e-06
0.02900000000000002,81.71754858283153,8.594911374895063e-06
0.03000000000000002,83.41678329179521,8.67108849590776e-06
0.03100000000000002,85.11138804774104,8.747191636085298e-06
0.03200000000000002,86.80138015349029,8.823221008830035e-06
0.03300000000000002,88.48677691254056,8.899176828991442e-06
0.03400000000000002,90.16759562293768,8.975059312635132e-06
0.035000000000000024,91.84385357167167,9.050868676831537e-06
0.036000000000000025,93.51556802955794,9.126605139462798e-06
0.037000000000000026,95.18275624656823,9.202268919046524e-06
0.03800000000000003,96.84543544757703,9.277860234575197e-06
0.03900000000000003,98.50362282849346,9.353379305370033e-06
0.04000000000000003,100.15733555274801,9.428826350948237e-06
0.04100000000000003,101.80659074810886,9.504201590902628e-06
0.04200000000000003,103.45140550380077,9.579505244792695e-06
0.04300000000000003,105.09179686790445,9.654737532046218e-06
0.04400000000000003,106.7277818450141,9.7298986718706e-06
0.04500000000000003,108.3593773941323,9.804988883173201e-06
0.046000000000000034,109.9866004267844,9.880008384489914e-06
0.047000000000000035,111.60946780533412,9.95495739392136e-06
0.048000000000000036,113.22799634148419,1.002983612907607e-05
0.04900000000000004,114.84220279494704,1.010464480702008e-05
0.05000000000000004,116.45210387227158,1.0179383644232434e-05
0.05100000000000004,118.05771622581258,1.0254052856566067e-05
0.05200000000000004,119.65905645283114,1.0328652659213639e-05
0.05300000000000004,121.25614109471478,1.0403183266677885e-05
0.05400000000000004,122.84898663630648,1.0477644892746089e-05
0.05500000000000004,124.43760950533381,1.0552037750468307e-05
0.05600000000000004,126.02202607192844,1.0626362052139026e-05
0.057000000000000044,127.60225264822814,1.0700618009281916e-05
0.058000000000000045,129.17830548805418,1.0774805832637408e-05
0.059000000000000045,130.75020078665608,1.0848925732152827e-05
0.060000000000000046,132.31795468051794,1.0922977916974813e-05
0.06100000000000005,133.8815832472206,1.0996962595443829e-05
0.06200000000000005,135.44110250535294,1.1070879975090526e-05
0.06300000000000004,136.99652841446897,1.1144730262633782e-05
0.06400000000000004,138.54787687508426,1.1218513663980228e-05
0.06500000000000004,140.09516372870888,1.12922303842251e-05
0.06600000000000004,141.63840475791207,1.1365880627654256e-05
0.06700000000000005,143.17761568641495,1.143946459774725e-05
0.06800000000000005,144.71281217920904,1.1512982497181288e-05
0.06900000000000005,146.2440098426957,1.1586434527835984e-05
0.07000000000000005,147.7712242248458,1.16598208907988e-05
0.07100000000000005,149.29447081537535,1.1733141786371073e-05
0.07200000000000005,150.81376504593584,1.1806397414074526e-05
0.07300000000000005,152.32912229031672,1.18795879726582e-05
0.07400000000000005,153.84055786465805,1.1952713660105727e-05
0.07500000000000005,155.34808702767234,1.2025774673642877e-05
0.07600000000000005,156.85172498087258,1.2098771209745301e-05
0.07700000000000005,158.35148686880666,1.2171703464146451e-05
0.07800000000000006,159.84738777929545,1.2244571631845591e-05
0.07900000000000006,161.33944274367457,1.2317375907115872e-05
0.08000000000000006,162.82766673703796,1.2390116483512435e-05
0.08100000000000006,164.31207467848276,1.2462793553880488e-05
0.08200000000000006,165.79268143135468,1.2535407310363349e-05
0.08300000000000006,167.26950180349286,1.2607957944410399e-05
0.08400000000000006,168.74255054747366,1.2680445646784944e-05
0.08500000000000006,170.2118423608532,1.2752870607571957e-05
0.08600000000000006,171.67739188640732,1.2825233016185662e-05
0.08700000000000006,173.1392137123698,1.2897533061376981e-05
0.08800000000000006,174.59732237266655,1.296977093124079e-05
0.08900000000000007,176.05173234714815,1.3041946813223002e-05
0.09000000000000007,177.5024580618172,1.3114060894127443e-05
0.09100000000000007,178.94951388905346,1.3186113360122535e-05
0.09200000000000007,180.39291414783412,1.3258104396747765e-05
0.09300000000000007,181.8326731039507,1.333003418891993e-05
0.09400000000000007,183.26880497022123,1.3401902920939179e-05
0.09500000000000007,184.70132390669886,1.3473710776494812e-05
0.09600000000000007,186.1302440208758,1.3545457938670874e-05
0.09700000000000007,187.55557936788296,1.3617144589951508e-05
0.09800000000000007,188.97734395068525,1.3688770912226098e-05
