t,P_LA(Pa),P_LV(Pa),P_AO(Pa),s_mitral,s_aortic,Q_mitral(m3/s),Q_aortic(m3/s),mode
0.10500000000000008,198.83088001319342,0.0,10136.621547603552,0.7783938534435897,5.4698025881173005e-34,1.0317915658469976e-06,0.0,la
0.10600000000000008,200.224576390354,0.0,10131.765132368884,0.7803663584252853,5.674021466978151e-34,1.0416568236332394e-06,0.0,la
0.10700000000000008,201.61482571270315,0.0,10126.911207603567,0.7823176545190226,5.885751293031537e-34,1.0515122504521563e-06,0.0,la
0.10800000000000008,203.00164147138247,0.0,10122.059772030438,0.7842480989125887,6.105264361872167e-34,1.0613576760004442e-06,0.0,la
0.10900000000000008,204.38503710724885,0.0,10117.210824372985,0.7861580364201273,6.332842681320791e-34,1.071192929639264e-06,0.0,la
0.11000000000000008,205.7650260110227,0.0,10112.364363355358,0.7880478000966105,6.56877831276815e-34,1.0810178405653886e-06,0.0,la
0.11100000000000008,207.14162152343442,0.0,10107.520387702356,0.7899177118202515,6.813373724300632e-34,1.0908322379768525e-06,0.0,la
0.11200000000000009,208.51483693536616,0.0,10102.678896139432,0.791768082844501,7.066942156008407e-34,1.1006359512329906e-06,0.0,la
0.11300000000000009,209.88468548799193,0.0,10097.839887392694,0.7935992143211896,7.329807997890169e-34,1.1104288100088027e-06,0.0,la
0.11400000000000009,211.25118037291415,0.0,10093.003360188903,0.7954113977963021,7.602307180782424e-34,1.1202106444435892e-06,0.0,la
0.11500000000000009,212.61433473229766,0.0,10088.169313255472,0.7972049156797887,7.884787580755423e-34,1.1299812852838382e-06,0.0,la
0.11600000000000009,213.97416165900165,0.0,10083.337745320468,0.7989800416907533,8.177609437432654e-34,1.1397405640203542e-06,0.0,la
0.11700000000000009,215.33067419670837,0.0,10078.508655112611,0.8007370412792876,8.481145786705926e-34,1.1494883130196434e-06,0.0,la
0.11800000000000009,216.68388534004987,0.0,10073.682041361271,0.8024761720261555,8.795782908333783e-34,1.159224365649584e-06,0.0,la
0.11900000000000009,218.0338080347328,0.0,10068.857902796472,0.8041976840214747,9.121920788927217e-34,1.1689485563994329e-06,0.0,la
0.12000000000000009,219.38045517766105,0.0,10064.036238148883,0.8059018202234794,9.459973600843272e-34,1.1786607209942166e-06,0.0,la
0.1210000000000001,220.7238396170559,0.0,10059.217046149832,0.8075888167983976,9.810370197524657e-34,1.188360696503583e-06,0.0,la
0.1220000000000001,222.06397415257493,0.0,10054.400325531293,0.8092589034424202,1.017355462584091e-33,1.1980483214451917e-06,0.0,la
0.1230000000000001,223.4008715354295,0.0,10049.586075025893,0.8109123036866945,1.0549986656005606e-33,1.2077234358827361e-06,0.0,la
0.1240000000000001,224.7345444684995,0.0,10044.774293366905,0.8125492351862202,1.0940142329662659e-33,1.2173858815186858e-06,0.0,la
0.12500000000000008,226.06500560644795,0.0,10039.964979288256,0.8141699099934888,1.134451452675474e-33,1.2270355017818618e-06,0.0,la
0.12600000000000008,227.3922675558332,0.0,10035.158131524518,0.8157745348176597,1.176361355180688e-33,1.236672141909951e-06,0.0,la
0.12700000000000009,228.71634287522036,0.0,10030.353748810916,0.8173633112700276,1.2197967740279491e-33,1.246295649027074e-06,0.0,la
0.12800000000000009,230.03724407529157,0.0,10025.551829883321,0.8189364360964975,1.2648124085666538e-33,1.2559058722165294e-06,0.0,la
0.1290000000000001,115.30449423212293,0.0,10020.752373478254,0.8166311867544727,1.3114648888036856e-33,6.277416397526853e-07,0.0,la
0.1300000000000001,116.14655332127926,0.0,10015.95537833288,0.8143983481727911,1.359812842473997e-33,6.305970744720855e-07,0.0,la
0.1310000000000001,117.0155569653399,0.0,10011.160843185016,0.8122372425482524,1.4099169644021219e-33,6.336292888318375e-07,0.0,la
0.1320000000000001,117.91054472818551,0.0,10006.368766773126,0.8101471687957825,1.4618400882315675e-33,6.368326265513865e-07,0.0,la
0.1330000000000001,118.83111006499215,0.0,10001.579147836319,0.8081274202359092,1.5156472606015984e-33,6.402045228039432e-07,0.0,la
