t,P_Pa,V_m3
0.0,30.35048384929655,6.3527863061461696e-06
0.001,32.19607822940616,6.4311908652546805e-06
0.002,34.037286326869484,6.509524306126626e-06
0.003,35.87412274386786,6.587786847242685e-06
0.004,37.70660203963482,6.665978706303901e-06
0.005,39.5347387304638,6.74410010023383e-06
0.006,41.35854728971768,6.822151245180689e-06
0.007,43.17804214783999,6.9001323565195025e-06
0.008,44.993237692367984,6.978043648854247e-06
0.009000000000000001,46.804148267947255,7.055885336019998e-06
0.010000000000000002,48.61078817634811,7.1336576310850744e-06
0.011000000000000003,50.4131716764836,7.211360746353182e-06
0.012000000000000004,52.21131298442917,7.2889948933655566e-06
0.013000000000000005,54.00522627344385,7.366560282903108e-06
0.014000000000000005,55.79492567399311,7.444057124988558e-06
0.015000000000000006,57.58042527377312,7.521485628888583e-06
0.016000000000000007,59.361739117736775,7.598846003115954e-06
0.017000000000000008,61.138881208121006,7.676138455431669e-06
0.01800000000000001,62.91186550447558,7.753363192847096e-06
0.01900000000000001,64.6807059236936,7.830520421626105e-06
0.02000000000000001,66.44541634004308,7.9076103472872e-06
0.02100000000000001,68.20601058520022,7.984633174605654e-06
0.022000000000000013,69.96250244828383,8.061589107615637e-06
0.023000000000000013,71.71490567589144,8.138478349612344e-06
0.024000000000000014,73.46323397213636,8.215301103154129e-06
0.025000000000000015,75.20750099868644,8.292057570064619e-06
0.026000000000000016,76.94772037480378,8.368747951434847e-06
0.027000000000000017,78.68390567738602,8.445372447625368e-06
0.028000000000000018,80.4160704410087,8.521931258268383e-06
0.02900000000000002,82.14422815796898,8.598424582269848e-06
0.03000000000000002,83.86839227833045,8.674852617811599e-06
0.03100000000000002,85.58857620996912,8.751215562353462e-06
0.03200000000000002,87.30479331862104,8.827513612635358e-06
0.03300000000000002,89.01705692793018,8.90374696467942e-06
0.03400000000000002,90.72538031949843,8.979915813792093e-06
0.035000000000000024,92.42977673293598,9.05602035456624e-06
0.036000000000000025,94.13025936591326,9.132060780883248e-06
0.037000000000000026,95.82684137421373,9.208037285915116e-06
0.03800000000000003,97.51953587178782,9.283950062126563e-06
0.03900000000000003,99.20835593080783,9.35979930127711e-06
0.04000000000000003,100.89331458172393,9.435585194423185e-06
0.04100000000000003,102.57442481332124,9.511307931920195e-06
0.04200000000000003,104.25169957277777,9.586967703424625e-06
0.04300000000000003,105.92515176572336,9.662564697896115e-06
0.04400000000000003,107.59479425629964,9.738099103599539e-06
0.04500000000000003,109.26063986722082,9.813571108107082e-06
0.046000000000000034,110.9227013798356,9.888980898300318e-06
0.047000000000000035,112.58099153418978,9.964328660372275e-06
0.048000000000000036,114.23552302908985,1.0039614579829507e-05
0.04900000000000004,115.88630852216741,1.0114838841494156e-05
0.05000000000000004,117.53336062994464,1.0190001629506016e-05
0.05100000000000004,119.17669192790027,1.0265103127324591e-05
0.05200000000000004,120.81631495053668,1.0340143517731148e-05
0.05300000000000004,122.45224219144768,1.041512298283077e-05
0.05400000000000004,124.0844861033871,1.0490041704054407e-05
0.05500000000000004,125.71305909833818,1.056489986216092e-05
0.05600000000000004,127.33797354758364,1.0639697637239118e-05
0.057000000000000044,128.95924178177674,1.0714435208709805e-05
0.058000000000000045,130.57687609101276,1.078911275532781e-05
0.059000000000000045,132.19088872490144,1.0863730455184016e-05
0.060000000000000046,133.80129189264,1.0938288485707395e-05
0.06100000000000005,135.40809776308694,1.1012787023667027e-05
0.06200000000000005,137.01131846483656,1.1087226245174124e-05
0.06300000000000004,138.61096608629387,1.1161606325684044e-05
0.06400000000000004,140.2070526757506,1.1235927439998308e-05
0.06500000000000004,141.79959024146137,1.1310189762266605e-05
0.06600000000000004,143.38859075172107,1.1384393465988806e-05
0.06700000000000005,144.97406613494215,1.145853872401696e-05
0.06800000000000005,146.55602827973308,1.1532625708557291e-05
0.06900000000000005,148.13448903497712,1.1606654591172203e-05
0.07000000000000005,149.70946020991198,1.1680625542782258e-05
0.07100000000000005,151.28095357420943,1.1754538733668171e-05
0.07200000000000005,152.8489808580561,1.1828394333472794e-05
0.07300000000000005,154.4135537522346,1.1902192511203089e-05
0.07400000000000005,155.974683908205,1.1975933435232107e-05
0.07500000000000005,157.53238293818706,1.2049617273300961e-05
0.07600000000000005,159.08666241524278,1.2123244192520792e-05
0.07700000000000005,160.63753387335979,1.2196814359374729e-05
0.07800000000000006,162.18500880753464,1.2270327939719852e-05
0.07900000000000006,163.72909867385718,1.2343785098789147e-05
0.08000000000000006,165.26981488959493,1.2417186001193456e-05
0.08100000000000006,166.8071688332782,1.2490530810923423e-05
0.08200000000000006,168.34117184478566,1.256381969135144e-05
0.08300000000000006,169.87183522542986,1.2637052805233579e-05
0.08400000000000006,171.39917023804395,1.2710230314711535e-05
0.08500000000000006,172.92318810706814,1.278335238131455e-05
0.08600000000000006,174.44390001863695,1.2856419165961342e-05
0.08700000000000006,175.96131712066656,1.2929430828962025e-05
0.08800000000000006,177.4754505229431,1.3002387530020027e-05
0.08900000000000007,178.9863112972102,1.3075289428234001e-05
0.09000000000000007,180.49391047725828,1.3148136682099743e-05
0.09100000000000007,181.99825905901332,1.3220929449512081e-05
0.09200000000000007,183.49936800062605,1.329366788776679e-05
0.09300000000000007,184.99724822256147,1.3366352153562479e-05
0.09400000000000007,186.49191060768933,1.3438982403002486e-05
0.09500000000000007,187.98336600137404,1.3511558791596763e-05
0.09600000000000007,189.4716252115651,1.3584081474263763e-05
0.09700000000000007,190.95669900888856,1.3656550605332311e-05
0.09800000000000007,192.43859812673767,1.3728966338543486e-05
